metadata_popravka
metadata_full;;;;;;;
file_name;text;source;split;video;start;end;duration
clips/db5gs7qr60k_000010.wav;решил да се види со семејството, да пропатува заедно, да вака се прави напад,;gold;train;Db5gs7QR60k.mp4;39.68;45.7;6.02
clips/db5gs7qr60k_000011.wav;мислам дека е безобразно, нема друг збор.;silver;train;Db5gs7QR60k.mp4;45.7;48.06;2.36
clips/db6oz1oxyys_000000.wav;Кога завршувам настап, луѓето не знаат дека...;gold;test;Db6Oz1oxYys.mp4;0.0;2.52;2.52
clips/db6oz1oxyys_000001.wav;Дека не можам да заспијам до касно од адреналин, од еуфорија, од енергија, убава и од се тоа.;gold;test;Db6Oz1oxYys.mp4;2.52;8.62;6.1
clips/db6oz1oxyys_000002.wav;Најголемата заблуда што луѓето имаат за мене е...;gold;test;Db6Oz1oxYys.mp4;8.76;11.58;2.82
clips/db6oz1oxyys_000003.wav;Дека сум дигнат, арогантен, препотентен и така на таму.;gold;test;Db6Oz1oxYys.mp4;11.58;15.72;4.14
clips/db6oz1oxyys_000004.wav;Никогаш нема да заборавам кога...;gold;test;Db6Oz1oxYys.mp4;15.82;17.78;1.96
clips/db6oz1oxyys_000005.wav;Дознав дека почина вујко ми.;silver;test;Db6Oz1oxYys.mp4;17.78;19.78;2.0
clips/db6oz1oxyys_000006.wav;Да не бев пејач, денес ќе бев...;gold;test;Db6Oz1oxYys.mp4;19.86;21.72;1.86
;Пејач.;rejected;;Db6Oz1oxYys.mp4;21.72;22.12;0.4
clips/db6oz1oxyys_000008.wav;Најголемата лекција што ми остави вујко ми Зоран Џорлев е...;gold;test;Db6Oz1oxYys.mp4;23.82;27.28;3.46
clips/db6oz1oxyys_000009.wav;Да бидам цел живот скромен, што сум и, да си гледам само за себе, да не гледам за другите што ќе кажат и како ќе кажат, си го гледам патот само.;gold;test;Db6Oz1oxYys.mp4;27.28;35.82;8.54
clips/db6oz1oxyys_000010.wav;Се уште сонувам, да?;silver;test;Db6Oz1oxYys.mp4;36.06;37.54;1.48
clips/db6oz1oxyys_000011.wav;Да направам голема балканска кариера.;gold;test;Db6Oz1oxYys.mp4;37.72;40.22;2.5
clips/db6oz1oxyys_000012.wav;Ако можам да си дадам совет на 18 годишниот Огнен, би му рекол што?;gold;test;Db6Oz1oxYys.mp4;40.44;44.26;3.82
clips/db6oz1oxyys_000013.wav;Да не летам толку со мозокот.;silver;test;Db6Oz1oxYys.mp4;44.42;46.02;1.6
clips/db6oz1oxyys_000014.wav;Песна што секогаш ќе ја пејам со посебни емоции е?;gold;test;Db6Oz1oxYys.mp4;46.2;48.78;2.58
clips/db6oz1oxyys_000015.wav;Прва да песна моја после Sвездите на Гранд.;silver;test;Db6Oz1oxYys.mp4;48.98;51.86;2.88
clips/db6oz1oxyys_000016.wav;Најголемиот комплимент што сум го добил е?;gold;test;Db6Oz1oxYys.mp4;52.18;54.1;1.92
clips/db6oz1oxyys_000017.wav;Има многу, но ако треба да издвојам, не знам, е веќе добијам од Марија Шерифовиќ, ќе го издвојам тој комплимент кој ми кажа дека сум за нејзин вкус еден од најдобрите машки вокали во натпреварувањето, кога се натпреварувавме во Sвездите на Гранд.;gold;test;Db6Oz1oxYys.mp4;55.44;71.54;16.1
clips/db6oz1oxyys_000018.wav;И ти викаш, фала, многу пријатно.;silver;test;Db6Oz1oxYys.mp4;71.66;73.22;1.56
clips/db8cljxx_kh_000000.wav;Колку време веќе тренирате и зашто сте го одбрале токму пливањето како спорт?;gold;train;Db8CLJxx_Kh.mp4;0.0;3.86;3.86
clips/db8cljxx_kh_000001.wav;Ова ми е веќе осма година како тренирам и го одбрав пливањето зашто имав страв од вода и моите ме запишаа, да, имав страв од вода и моите ме запишаа.;gold;train;Db8CLJxx_Kh.mp4;5.1;16.92;11.82
clips/db8cljxx_kh_000002.wav;Првин тренирав во клубот Вардар, па се префрлив во Орион со Јане.;gold;train;Db8CLJxx_Kh.mp4;17.14;21.28;4.14
clips/db8cljxx_kh_000003.wav;Како го надмина стравот? И беше ли тешко првите тренинзи?;gold;train;Db8CLJxx_Kh.mp4;21.66;26.22;4.56
clips/db8cljxx_kh_000004.wav;Да, да. Првите тренизи уште тешко ми беше пливав со пловка, со мускули со се, но го пребродив после една година, година и половина и почнав и професионално да се бавам со спортот.;gold;train;Db8CLJxx_Kh.mp4;26.22;37.92;11.7
clips/db8cljxx_kh_000005.wav;А знаеш од каде ти е тој страв? Можеби некоја незгода, како мал си се исплашил, како полно или неедностанно?;gold;train;Db8CLJxx_Kh.mp4;38.1;45.2;7.1
clips/db8cljxx_kh_000006.wav;Не, не сеќавам. Само страв од вода.;silver;train;Db8CLJxx_Kh.mp4;45.2;47.02;1.82
clips/db8fmher3od_000000.wav;Кога се враќам од долга турнеја, првото нешто што го правам дома е...;gold;train;Db8FMHeR3od.mp4;0.0;4.92;4.92
;Се одам дома.;rejected;;Db8FMHeR3od.mp4;4.92;5.56;0.64
clips/db8fmher3od_000002.wav;Првото нешто е што сакам да ги видам пошироката фамилија.;gold;train;Db8FMHeR3od.mp4;7.14;11.18;4.04
clips/db8fmher3od_000003.wav;Нели? Во семејството се подразбира но и целата фамилија.;gold;train;Db8FMHeR3od.mp4;11.2;14.24;3.04
clips/db8fmher3od_000004.wav;Така. Најдобриот совет што сум го добил од брат ми Златко е...;gold;train;Db8FMHeR3od.mp4;14.28;18.1;3.82
;Порлека, не брза.;rejected;;Db8FMHeR3od.mp4;18.7;19.44;0.74
clips/db8fmher3od_000006.wav;Тоа е советот? За било што?;silver;train;Db8FMHeR3od.mp4;19.54;21.52;1.98
;Пога брзаш?;rejected;;Db8FMHeR3od.mp4;21.66;22.4;0.74
clips/db8fmher3od_000008.wav;Па кога е во прашање на музиката, тука се разминуваме.;silver;train;Db8FMHeR3od.mp4;22.78;25.22;2.44
clips/db8fmher3od_000009.wav;Ја секој сакам да е побрзо, а тоа е полека, да е подобро.;gold;train;Db8FMHeR3od.mp4;25.24;29.7;4.46
;Кочница.;rejected;;Db8FMHeR3od.mp4;29.7;30.18;0.48
clips/db8fmher3od_000011.wav;Никогаш во животот не би простил?;gold;train;Db8FMHeR3od.mp4;31.56;33.7;2.14
clips/db8fmher3od_000012.wav;Не ја сум некој огорчен човек, се простувам да е во границите на нормалното.;gold;train;Db8FMHeR3od.mp4;33.96;39.44;5.48
clips/db8fmher3od_000013.wav;Сигурно има некоја позадина, некое друго објаснување зашто тоа некој или нешто се случило.;gold;train;Db8FMHeR3od.mp4;41.94;51.11;9.17
clips/db8fmher3od_000014.wav;И христијански е да се прости.;silver;train;Db8FMHeR3od.mp4;52.13;54.17;2.04
clips/db8fmher3od_000015.wav;И сигурно ти е полесно и на самиот, нели, кога ќе простиш товарот.;gold;train;Db8FMHeR3od.mp4;54.17;59.95;5.78
clips/db8fmher3od_000016.wav;Да, кога држиме гнев, стои во нас овака, дека Господ е голем нека гледа некогаш и ние се наоѓаме во некоја не така добра ситуација,;gold;train;Db8FMHeR3od.mp4;59.95;68.89;8.94
clips/db8fmher3od_000017.wav;се случува нешто што не по наша вина, во нешто сме биле неправилно инволвирани, па знае да се случува.;gold;train;Db8FMHeR3od.mp4;68.89;75.41;6.52
clips/db8fmher3od_000018.wav;И кога сфаќаш дека од другата страна на ситуацијата, дека можеби неправедно си осуден или па не можеш да се објасниш,;gold;train;Db8FMHeR3od.mp4;75.41;84.63;9.22
clips/db8fmher3od_000019.wav;повлекувајќи од тоа искуство, можеби кога сме ние во прво лице, е добро да сфатиме дека можеби не треба и секогаш.;gold;train;Db8FMHeR3od.mp4;84.65;92.45;7.8
clips/db8fmher3od_000020.wav;Да, кога ќе се ставиш во кожата на другиот.;silver;train;Db8FMHeR3od.mp4;92.45;95.45;3.0
clips/db8hxrlxpw4_000000.wav;Многупати младите добиваат критики дека недоволно ја знаат, недоволно ја ценат македонската музика.;gold;train;Db8HxRLxPW4.mp4;0.0;5.98;5.98
clips/db8hxrlxpw4_000001.wav;Од друга страна, па на твои концерти гледаме кадешто младите одлично ја знаат твојата музика;gold;train;Db8HxRLxPW4.mp4;6.06;11.46;5.4
clips/db8hxrlxpw4_000002.wav;и воопшто, и народни, и изворни песни, гледаме по концерти младите пеат.;silver;train;Db8HxRLxPW4.mp4;11.46;15.62;4.16
clips/db8hxrlxpw4_000003.wav;И сега како е тука објаснувањето?;silver;train;Db8HxRLxPW4.mp4;15.7;17.72;2.02
clips/db8hxrlxpw4_000004.wav;Нели ќе ги обвинат дека младите недоволно слушаат, недоволно знаат?;gold;train;Db8HxRLxPW4.mp4;18.72;24.9;6.18
clips/db8hxrlxpw4_000005.wav;Одлична ти е констатацијата. Реалната ситуација е дека има голем дел што не ја познава,;gold;train;Db8HxRLxPW4.mp4;25.54;30.94;5.4
clips/db8hxrlxpw4_000006.wav;меѓутоа има голем дел што ја познава. Не можеме да речеме дека сите не ја знаат;gold;train;Db8HxRLxPW4.mp4;30.98;35.8;4.82
clips/db8hxrlxpw4_000007.wav;и не можеме да кажеме дека сите ја знаат. Но целта е да се приближи кај секој,;gold;train;Db8HxRLxPW4.mp4;35.8;41.66;5.86
clips/db8hxrlxpw4_000008.wav;бидејќи кај секој македонец или кај секој што живее во Македонија,;gold;train;Db8HxRLxPW4.mp4;41.76;46.9;5.14
clips/db8hxrlxpw4_000009.wav;основната музика по природен пат е народната, или да не кажем фолк музика, ајде ние си ја викаме иако е авторска, е народна, ја викаме, таа е основата, и може да слушаме било кој жанр,;gold;train;Db8HxRLxPW4.mp4;46.9;61.66;14.76
clips/db8hxrlxpw4_000010.wav;меѓутоа се тоа нели увезено. Нашата природна, како да кажам, натурална, пардон, органска музика е народна.;silver;train;Db8HxRLxPW4.mp4;61.66;71.87;10.21
clips/db8hxrlxpw4_000011.wav;И мислам дека треба секој еден да ја познава како што го познаваме јазикот.;gold;train;Db8HxRLxPW4.mp4;71.97;76.31;4.34
clips/db8dngufloa_000000.wav;Шпекулациите за наводна појава на ешерихија ги натераа дел од граѓаните да си купат флаширана вода.;gold;train;Db8dngUFLoa.mp4;0.0;5.32;5.32
clips/db8dngufloa_000001.wav;Во некој маркети рафтовите почнаа да се празнат.;silver;train;Db8dngUFLoa.mp4;5.34;7.92;2.58
clips/db8dngufloa_000002.wav;Купувачите велат дека набавуваат вода за секој случај.;gold;train;Db8dngUFLoa.mp4;8.5;11.18;2.68
clips/db8dngufloa_000003.wav;Едни купуваат по неколку шишиња, други пак носат цели пакети.;gold;train;Db8dngUFLoa.mp4;11.34;14.62;3.28
clips/db8dngufloa_000004.wav;Кажете ми, има доволно вода на рафтовите?;gold;train;Db8dngUFLoa.mp4;27.64;29.7;2.06
clips/db8dngufloa_000005.wav;Нема да има. За овака, мислам, се шират информациите, за брзо ќе снима вода.;silver;train;Db8dngUFLoa.mp4;29.7;34.72;5.02
;А купуваат сите?;rejected;;Db8dngUFLoa.mp4;34.82;35.6;0.78
clips/db8dngufloa_000007.wav;Да, еве сите што поминаа, купија.;silver;train;Db8dngUFLoa.mp4;35.76;38.04;2.28
clips/db8dngufloa_000008.wav;Еве неколку маркети веќе и снимува од рафтовите, на големо буквално се купуваат.;gold;train;Db8dngUFLoa.mp4;38.08;41.46;3.38
clips/db8dngufloa_000009.wav;А тоа не, тоа не сме разговарале, ама сигурна сум во тоа дека така ќе се случи.;gold;train;Db8dngUFLoa.mp4;41.84;47.72;5.88
clips/db8dngufloa_000010.wav;Штом ќе почне да се купува повеќе вода, најверојатно ќе треба почесто да набавуваат.;gold;train;Db8dngUFLoa.mp4;47.84;53.3;5.46
clips/db8dngufloa_000011.wav;Па да, дефинитивно.;silver;train;Db8dngUFLoa.mp4;53.42;55.84;2.42
clips/db8dngufloa_000012.wav;Да земам 2-3 балона вода, па нека е исправна водата.;silver;train;Db8dngUFLoa.mp4;60.08;63.24;3.16
clips/db8dngufloa_000013.wav;Продажбата на вода во шишиња е порасната за 1000%.;silver;train;Db8dngUFLoa.mp4;63.52;66.26;2.74
clips/db8dngufloa_000014.wav;Сепак не сите се убедени дека има причина за правење залихи од вода.;gold;train;Db8dngUFLoa.mp4;67.04;70.82;3.78
clips/db8dngufloa_000015.wav;Има нешто ми јави, ама не верувам.;silver;train;Db8dngUFLoa.mp4;70.9;73.34;2.44
clips/db8dngufloa_000016.wav;Не си купивте вода?;silver;train;Db8dngUFLoa.mp4;73.58;74.7;1.12
clips/db8dngufloa_000017.wav;Вода си купувам, некогаш на работа, ама нешто сега потреби да имам да складирам вода, не.;silver;train;Db8dngUFLoa.mp4;75.32;82.06;6.74
;Секако дека имам.;rejected;;Db8dngUFLoa.mp4;82.4;83.32;0.92
clips/db8dngufloa_000019.wav;Пиете инаку вода од чешма?;silver;train;Db8dngUFLoa.mp4;83.74;85.16;1.42
clips/db8dngufloa_000020.wav;Нормално. Најчиста вода е кај нас.;silver;train;Db8dngUFLoa.mp4;85.52;87.44;1.92
clips/db8dngufloa_000021.wav;Има и граѓани кои без актуалните шпекулации имаат недоверба во квалитетот на водата од чешма.;gold;train;Db8dngUFLoa.mp4;87.44;92.84;5.4
clips/db8dngufloa_000022.wav;Има ли вода по маркетиве некаде нема на рафтовите?;silver;train;Db8dngUFLoa.mp4;95.68;99.1;3.42
clips/db8dngufloa_000023.wav;Зошто не пиете вода од чешма?;gold;train;Db8dngUFLoa.mp4;102.44;104.02;1.58
clips/db8dngufloa_000024.wav;Инаку во последните неколку години продажбата на флаширана вода е во пораст.;gold;train;Db8dngUFLoa.mp4;109.44;113.64;4.2
clips/db8dngufloa_000025.wav;Според податоците од пописот во 2021.;gold;train;Db8dngUFLoa.mp4;113.72;115.98;2.26
clips/db8dngufloa_000026.wav;Речиси 13.000 домакинства пијат вода само од шишиња.;silver;train;Db8dngUFLoa.mp4;115.98;120.34;4.36
clips/db8dngufloa_000027.wav;Цените во маркетите се движат од 26 до 45 денари за шише од литар и половина.;gold;train;Db8dngUFLoa.mp4;120.62;126.14;5.52
clips/dbf1wndxgav_000000.wav;Колку можеме да ги предвидиме тие временски непогоди,;silver;train;DbF1wNDxGAv.mp4;0.0;3.84;3.84
clips/dbf1wndxgav_000001.wav;односно колку дена однапред можеме да знаеме дека едно;silver;train;DbF1wNDxGAv.mp4;3.84;6.48;2.64
clips/dbf1wndxgav_000002.wav;вакво невреме ќе зафаќа еден конкретен регион?;silver;train;DbF1wNDxGAv.mp4;6.48;9.1;2.62
clips/dbf1wndxgav_000003.wav;Може ли толку детално и прецизно во денешно време да се предвиди?;silver;train;DbF1wNDxGAv.mp4;9.14;12.48;3.34
clips/dbf1wndxgav_000004.wav;Значи, неколку денови порано, не.;silver;train;DbF1wNDxGAv.mp4;12.62;15.2;2.58
clips/dbf1wndxgav_000005.wav;Како промена на време, како локална нестабилност,;silver;train;DbF1wNDxGAv.mp4;15.34;19.9;4.56
clips/dbf1wndxgav_000006.wav;секако дека ги предвидуваме, но дека ќе бидат со вака;silver;train;DbF1wNDxGAv.mp4;19.94;24.6;4.66
clips/dbf1wndxgav_000007.wav;интензивни и со јак интензитет,;silver;train;DbF1wNDxGAv.mp4;26.56;28.96;2.4
clips/dbf1wndxgav_000008.wav;однапред не може да се предвидат неколку денови, можеби два часа пред невремето,;silver;train;DbF1wNDxGAv.mp4;28.96;37.14;8.18
clips/dbf1wndxgav_000009.wav;значи со каква брзина се движи невремето, овие се кумуланимбусни облаци,;silver;train;DbF1wNDxGAv.mp4;37.24;44.99;7.75
clips/dbf1wndxgav_000010.wav;нестабилности кои имаат вертикален развој се формираат многу брзо,;silver;train;DbF1wNDxGAv.mp4;45.05;49.23;4.18
clips/dbf1wndxgav_000011.wav;но од друга страна добро е тоа што и многу брзо се испразнуваат кумуланимбусните облаци;silver;train;DbF1wNDxGAv.mp4;49.43;55.51;6.08
clips/dbf1wndxgav_000012.wav;со незивен пороен дожд, грмежи и силен ветер.;silver;train;DbF1wNDxGAv.mp4;55.51;60.03;4.52
clips/dbf1wndxgav_000013.wav;Тука имаме ние радарски центри, што секојдневно ги следиме;silver;train;DbF1wNDxGAv.mp4;60.03;66.31;6.28
clips/dbf1wndxgav_000014.wav;и предвреме најавуваме, значи, два часа најмногу се најавува;silver;train;DbF1wNDxGAv.mp4;66.31;70.91;4.6
clips/dbf1wndxgav_000015.wav;таа нестабилност во која градско подрачје би зафатила.;silver;train;DbF1wNDxGAv.mp4;70.91;75.01;4.1
clips/dblyds3xtkr_000000.wav;Антонио Пандовски и Нела Стојанова уште еднаш покажаа дека хуманоста и љубовта можат да ги поместат границите на издржливоста.;gold;train;DbLYDS3xTKR.mp4;0.0;9.26;9.26
clips/dblyds3xtkr_000001.wav;Трчаа 85 км маратон во чест на 11 годишно момче Роман, кој е боледова од ретки болести.;gold;train;DbLYDS3xTKR.mp4;9.38;16.92;7.54
clips/dblyds3xtkr_000002.wav;Антонио и Нела трчаа на делницата Струга, Охрид, до Свети Наум и потоа назад.;silver;train;DbLYDS3xTKR.mp4;17.1;22.82;5.72
clips/dblyds3xtkr_000003.wav;За нив двајца ова не беше обичен спортски предизвик какви имале многу во годината.;gold;train;DbLYDS3xTKR.mp4;22.94;27.66;4.72
clips/dblyds3xtkr_000004.wav;Ова беше глас за едно храбро момче кое се бори со ретка болест, но и за сите деца кои ја делат неговата судбина.;gold;train;DbLYDS3xTKR.mp4;27.66;35.34;7.68
clips/dblyds3xtkr_000005.wav;Пристигнувањето во Струга и прегратката од Роман, засекогаш ќе бидат врежени во срцето на Антонио, кој вели затоа што тогаш сфатив дека се ова вредеше.;gold;train;DbLYDS3xTKR.mp4;35.88;46.12;10.24
clips/dblyds3xtkr_000006.wav;Чувството не се опишува, поготово завршните, да кажем, 5 метри кој ќе здогледаш роман,;silver;train;DbLYDS3xTKR.mp4;46.12;53.42;7.3
clips/dblyds3xtkr_000007.wav;да те чека радосно, да те гушни, да ти се заблагодари за тоа што си трчал во негови чести,;gold;train;DbLYDS3xTKR.mp4;53.54;60.12;6.58
clips/dblyds3xtkr_000008.wav;Башка за другите деца со ретки болести, не знам, по секој што имам чувство така,;silver;train;DbLYDS3xTKR.mp4;60.12;67.98;7.86
clips/dblyds3xtkr_000009.wav;да ги гушнам тие дечиња за кои трчам и да видам нивен глас, нивна светлина.;gold;train;DbLYDS3xTKR.mp4;68.0;75.08;7.08
clips/dblyds3xtkr_000010.wav;Но подобро утре од секој. Кога и да треба, јас сум тука за нив во секој време.;silver;train;DbLYDS3xTKR.mp4;75.08;79.98;4.9
clips/dblyds3xtkr_000011.wav;На сметката на Роман и тие радосни солзи на пречекот и, нема да ги зборам никогаш. И вредеше.;gold;train;DbLYDS3xTKR.mp4;80.82;87.2;6.38
clips/dblyds3xtkr_000012.wav;Крајот бил исклучително тежок, каде што телото е целосно исцрпено.;gold;train;DbLYDS3xTKR.mp4;88.56;92.58;4.02
clips/dblyds3xtkr_000013.wav;Но сепак Антонио смогнал сили и го прегрнал Роман и неговото семејство.;gold;train;DbLYDS3xTKR.mp4;92.82;98.0;5.18
clips/dblyds3xtkr_000014.wav;Доживувајќи нешто, што не може да го опише со зборови.;gold;train;DbLYDS3xTKR.mp4;98.78;102.08;3.3
clips/dblyds3xtkr_000015.wav;И на што е многу благодарен.;gold;train;DbLYDS3xTKR.mp4;102.44;104.48;2.04
clips/dblyds3xtkr_000016.wav;Предизвикот е искучително тежок, но мотивот многу посилен, вели Нела,;gold;train;DbLYDS3xTKR.mp4;104.58;110.68;6.1
clips/dblyds3xtkr_000017.wav;затоа што Роман и неговата позитивна енергија ја победувале секоја препрека на оваа патека.;silver;train;DbLYDS3xTKR.mp4;111.31;117.04;5.73
clips/dblyds3xtkr_000018.wav;Позитивно дете, кое што иако води секојдневни битки со животот и боледува од пет дијагнози,;gold;train;DbLYDS3xTKR.mp4;135.02;143.31;8.29
clips/dblyds3xtkr_000019.wav;сепак останува позитивно и со својата позитива зрачи.;gold;train;DbLYDS3xTKR.mp4;143.31;147.41;4.1
clips/dblyds3xtkr_000020.wav;Подвигот заврши со заедничка фотографија на Антонио и Нела со Роман и неговото семејство,;gold;train;DbLYDS3xTKR.mp4;147.55;153.15;5.6
clips/dblyds3xtkr_000021.wav;како порака и поддршка за сите дечиња со ретки болести,;gold;train;DbLYDS3xTKR.mp4;153.23;156.93;3.7
clips/dblyds3xtkr_000022.wav;дека сме тука и дека ги поддржуваме во нивната животна битка.;gold;train;DbLYDS3xTKR.mp4;157.28;161.61;4.33
clips/dbluzsuxttg_000000.wav;За 10 дена 3850 гостиварци побарале лекарска помош поради стомачни тегови.;silver;test;DbLuZSUxTTG.mp4;0.0;6.46;6.46
clips/dbluzsuxttg_000001.wav;И покрај трендот на намалување на бројките на прегледи,;silver;test;DbLuZSUxTTG.mp4;6.77;10.08;3.31
clips/dbluzsuxttg_000002.wav;се уште има болни кои со дијареа и повраќање се обратиле во болницата и во здраствениот дом.;gold;test;DbLuZSUxTTG.mp4;10.1;15.7;5.6
clips/dbluzsuxttg_000003.wav;Додека надлежните на терен работат и ветуваат што поскоро технички исправна,;silver;test;DbLuZSUxTTG.mp4;16.38;21.29;4.91
clips/dbluzsuxttg_000004.wav;а потоа и чиста вода што ќе тече од чешмите.;silver;test;DbLuZSUxTTG.mp4;21.29;23.61;2.32
clips/dbluzsuxttg_000005.wav;Состојбата ја следи Комисијата за заразни болести,;silver;test;DbLuZSUxTTG.mp4;24.02;27.25;3.23
clips/dbluzsuxttg_000006.wav;која е советодавно тело на Министерот за Здраство.;silver;test;DbLuZSUxTTG.mp4;27.25;29.97;2.72
clips/dbluzsuxttg_000007.wav;тој одговор сега за сега.;silver;test;DbLuZSUxTTG.mp4;57.99;60.65;2.66
clips/dbluzsuxttg_000008.wav;Доктор Шопова, која е инфектолог, вели дека не смее да има опуштање;silver;test;DbLuZSUxTTG.mp4;60.77;64.97;4.2
clips/dbluzsuxttg_000009.wav;и кај жителите на Гостивар, и кај здраствениот систем.;silver;test;DbLuZSUxTTG.mp4;64.97;67.79;2.82
clips/dbluzsuxttg_000010.wav;Бидејќи при вакви епидемии може и подоцна да се појават цревни болести,;gold;test;DbLuZSUxTTG.mp4;68.19;72.73;4.54
clips/dbluzsuxttg_000011.wav;но и други заразни заболувања.;gold;test;DbLuZSUxTTG.mp4;72.89;75.07;2.18
clips/dbluzsuxttg_000012.wav;Ние како комисија алармиравме на време да не се опушти;gold;test;DbLuZSUxTTG.mp4;75.39;79.01;3.62
clips/dbluzsuxttg_000013.wav;здраствениот систем, дека можно е покрај овие цревни причинители;gold;test;DbLuZSUxTTG.mp4;79.01;84.33;5.32
clips/dbluzsuxttg_000014.wav;да имаме појава и на хепатит а, но и на хепатит е зашто;gold;test;DbLuZSUxTTG.mp4;84.33;89.31;4.98
clips/dbluzsuxttg_000015.wav;нормално, благовремено е известно Министерството;gold;test;DbLuZSUxTTG.mp4;89.31;93.33;4.02
clips/dbluzsuxttg_000016.wav;и сите здраствени власти во државата.;gold;test;DbLuZSUxTTG.mp4;93.85;95.67;1.82
clips/dbluzsuxttg_000017.wav;Како што вчера информираше Министерот за Здраство,;gold;test;DbLuZSUxTTG.mp4;95.91;99.15;3.24
clips/dbluzsuxttg_000018.wav;астровирус и шигела се најчестите вируси и бактерии;gold;test;DbLuZSUxTTG.mp4;99.31;102.39;3.08
clips/dbluzsuxttg_000019.wav;изолирани кај гостиварци. Но не се идентични кај сите;gold;test;DbLuZSUxTTG.mp4;102.39;106.19;3.8
clips/dbluzsuxttg_000020.wav;и затоа не може да донесе генерален заклучок.;gold;test;DbLuZSUxTTG.mp4;106.19;108.93;2.74
clips/dbluzsuxttg_000021.wav;Петти ден како е прогласена епидемија во Гостивар.;silver;test;DbLuZSUxTTG.mp4;109.38;112.64;3.26
clips/dbluzsuxttg_000022.wav;и граѓаните додека не добијат официјално известување од надлежните.;silver;test;DbLuZSUxTTG.mp4;112.64;116.68;4.04
clips/dbluzsuxttg_000023.wav;За никакви потреби не смеат да ја користат водата од чешмите.;gold;test;DbLuZSUxTTG.mp4;117.02;120.8;3.78
clips/dbqlonlxln1_000000.wav;Ние не имаме градежна инспекција за жал,;gold;test;DbQLonlxln1.mp4;0.0;2.66;2.66
clips/dbqlonlxln1_000001.wav;многу пати го говорам во јавноста како една од аномалиите која што недостасува но;silver;test;DbQLonlxln1.mp4;2.72;7.26;4.54
clips/dbqlonlxln1_000002.wav;Сме го говореле тоа и со Министерот за транспорт и врски,;silver;test;DbQLonlxln1.mp4;7.3;9.9;2.6
clips/dbqlonlxln1_000003.wav;околу потенцијалните измени на законот, но и со претседателот на владата.;gold;test;DbQLonlxln1.mp4;10.02;13.66;3.64
clips/dbqlonlxln1_000004.wav;Но дадов јасна насока и тоа го објавивме на сите скопски општини;gold;test;DbQLonlxln1.mp4;14.32;19.4;5.08
clips/dbqlonlxln1_000005.wav;кои што имаат градежна инспекција и инспектори за домување,;gold;test;DbQLonlxln1.mp4;19.4;22.68;3.28
clips/dbqlonlxln1_000006.wav;а ние со останатите наши инспекторски служби ќе помогнеме;gold;test;DbQLonlxln1.mp4;22.78;26.7;3.92
clips/dbqlonlxln1_000007.wav;како Кумуналната инспекција и сите останати во градот Скопје;gold;test;DbQLonlxln1.mp4;26.7;29.22;2.52
clips/dbqlonlxln1_000008.wav;да се направат строги контроли најпрво на позициите;gold;test;DbQLonlxln1.mp4;29.22;32.46;3.24
clips/dbqlonlxln1_000009.wav;каде што имавме аномалија од ваков тип.;gold;test;DbQLonlxln1.mp4;32.46;34.66;2.2
clips/dbqlonlxln1_000010.wav;Зошто? Затоа што вечерта јас бев меѓу останатите општини;gold;test;DbQLonlxln1.mp4;35.12;39.34;4.22
clips/dbqlonlxln1_000011.wav;што ги посетив, ја посетив и општината Карпош.;silver;test;DbQLonlxln1.mp4;39.34;41.78;2.44
clips/dbqlonlxln1_000012.wav;Бевме на лице место на една позиција со колегата Лукровски;gold;test;DbQLonlxln1.mp4;41.98;45.38;3.4
clips/dbqlonlxln1_000013.wav;каде што констатирано беше од страна на граѓаните,;gold;test;DbQLonlxln1.mp4;45.38;49.82;4.44
clips/dbqlonlxln1_000014.wav;жителите кои што живеа во таа зграда каде што имаа;gold;test;DbQLonlxln1.mp4;49.94;52.26;2.32
clips/dbqlonlxln1_000015.wav;оштетување на кровот, дека кровот бил менуван;gold;test;DbQLonlxln1.mp4;52.26;56.36;4.1
clips/dbqlonlxln1_000016.wav;пред 7 или 8 месеци, но на прашањето, второ, која фирма беше;gold;test;DbQLonlxln1.mp4;56.36;60.92;4.56
clips/dbqlonlxln1_000017.wav;изведувачот, кое што јас го поставив, тие веќе немаа одговор.;gold;test;DbQLonlxln1.mp4;60.92;63.96;3.04
clips/dbv2nhixbst_000000.wav;Премиерот Мицкоски очекува следната недела да има поголемо намалување на цените на бензините и дизелот,;gold;train;DbV2nHixBSt.mp4;0.18;6.0;5.82
clips/dbv2nhixbst_000001.wav;откако суровата нафта на светските пазари падна на околу 86 долари за барел.;silver;train;DbV2nHixBSt.mp4;6.02;11.32;5.3
clips/dbv2nhixbst_000002.wav;Тој најави дека во понеделник владата ќе направи нова анализа на цените,;silver;train;DbV2nHixBSt.mp4;11.58;15.92;4.34
clips/dbv2nhixbst_000003.wav;пошто ќе се знае дали ќе има дополнително кратење на акцизите или намалување на ДДВ-то за нафтените деривати.;gold;train;DbV2nHixBSt.mp4;16.02;22.48;6.46
clips/dbv2nhixbst_000004.wav;Знаете дека на две недели се анализираат акцизите,;gold;train;DbV2nHixBSt.mp4;22.66;26.84;4.18
clips/dbv2nhixbst_000005.wav;Сега завршува втората половина од месецот и веќе во понеделник ќе направиме просек за втората половина од месецот и врз основа на тие параметри ќе се делува на цената на нафтените деривати.;gold;train;DbV2nHixBSt.mp4;26.84;43.7;16.86
